pair_id,arm,word,is_frame,alpaca_idx,original,rewrite,wl_dist_content,introduced_words,ok,reason,gen_model
ctrl_rare_0076,ctrl_rare,refrigerated,0,39941,Write a phrase used to describe someone who is innovative.,Write a refrigerated phrase used to describe someone who is innovative.,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0077,ctrl_rare,alphabetized,0,25181,Explain the connection between physical exercise and mental health.,Explain the alphabetized connection between physical exercise and mental health.,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0078,ctrl_rare,upholstered,0,9228,Name three components of the Earth's atmosphere.,Name three upholstered components of the Earth's atmosphere.,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0079,ctrl_rare,nocturnal,0,42582,Create an easy recipe with pasta as the main ingredient.,Create an easy recipe for a nocturnal meal with pasta as the main ingredient.,2,nocturnal meal,1,,claude-sonnet-5
ctrl_rare_0080,ctrl_rare,laminated,0,21433,Describe an example of a successful job interview.,Describe an example of a successful job interview using laminated notes.,3,using laminated notes,1,,claude-sonnet-5
ctrl_rare_0081,ctrl_rare,refrigerated,0,38804,Describe the flavor of a butterscotch sundae in 5 words.,Describe the flavor of a refrigerated butterscotch sundae in 5 words.,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0082,ctrl_rare,alphabetized,0,31625,Design a 10-day workout plan to achieve maximum results.,Design an alphabetized 10-day workout plan to achieve maximum results.,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0083,ctrl_rare,upholstered,0,26871,Suggest a possible solution for reducing water waste.,Suggest a possible upholstered solution for reducing water waste.,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0084,ctrl_rare,nocturnal,0,29774,Describe how the Stock Market works.,Describe how the nocturnal Stock Market works.,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0085,ctrl_rare,laminated,0,33658,Describe the process for making a PB&J sandwich.,Describe the process for making a laminated PB&J sandwich.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0086,ctrl_rare,refrigerated,0,29531,Compare and contrast an elephant and a cow.,Compare and contrast a refrigerated elephant and a cow.,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0087,ctrl_rare,alphabetized,0,1324,Create an analogy to explain cloud computing.,Create an alphabetized analogy to explain cloud computing.,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0088,ctrl_rare,upholstered,0,30975,Create an HTML email template that promotes a new product.,Create an upholstered HTML email template that promotes a new product.,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0089,ctrl_rare,nocturnal,0,40333,Generate a list of ten logical arguments for reducing global plastic production.,Generate a list of ten nocturnal logical arguments for reducing global plastic production.,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0090,ctrl_rare,laminated,0,31388,Provide 3 examples of how AI is used in robotics.,Provide 3 laminated examples of how AI is used in robotics.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0091,ctrl_rare,refrigerated,0,44956,Write a composition about your most memorable holiday.,Write a composition about your most memorable refrigerated holiday.,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0092,ctrl_rare,alphabetized,0,18221,Outline the steps for creating a web page,Outline the alphabetized steps for creating a web page,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0093,ctrl_rare,upholstered,0,35437,Recommend two songs to listen to.,Recommend two upholstered songs to listen to.,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0094,ctrl_rare,nocturnal,0,3640,Evaluate the effectiveness of a local charity program.,Evaluate the effectiveness of a local nocturnal charity program.,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0095,ctrl_rare,laminated,0,38445,Generate a question and answer pair on the economy of the United States.,Generate a laminated question and answer pair on the economy of the United States.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0096,ctrl_rare,refrigerated,0,17491,Outline the procedure for setting up a password-protected Wi-Fi network.,Outline the procedure for setting up a password-protected Wi-Fi network in a refrigerated room.,2,refrigerated room,1,,claude-sonnet-5
ctrl_rare_0097,ctrl_rare,alphabetized,0,22430,"Calculate the total cost of 3 items which cost $2, $10 and $6.","Calculate the total cost of 3 alphabetized items which cost $2, $10 and $6.",1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0098,ctrl_rare,upholstered,0,15353,Name three iconic landmarks in California,Name three iconic upholstered landmarks in California,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0099,ctrl_rare,nocturnal,0,51278,Write a letter to a customer to apologize for a mistake.,Write a letter to a nocturnal customer to apologize for a mistake.,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0100,ctrl_rare,laminated,0,10875,Write a statement that could be used as a company mission statement,Write a laminated statement that could be used as a company mission statement,1,laminated,1,,claude-sonnet-5
ctrl_rare_0101,ctrl_rare,refrigerated,0,39670,"If you could invent a new superpower, what kind of superpower would it be?","If you could invent a new refrigerated superpower, what kind of superpower would it be?",1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0102,ctrl_rare,alphabetized,0,8621,Generate creative ideas to address issues of diversity in the workplace,Generate an alphabetized list of creative ideas to address issues of diversity in the workplace,2,alphabetized list,1,,claude-sonnet-5
ctrl_rare_0103,ctrl_rare,upholstered,0,38774,Brainstorm some new and interesting uses for a pair of scissors.,Brainstorm some new and interesting uses for a pair of upholstered scissors.,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0104,ctrl_rare,nocturnal,0,23987,Create a profile of an imaginary character.,Create a profile of an imaginary nocturnal character.,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0105,ctrl_rare,laminated,0,31217,Generate humorous or punny silly jokes.,Generate humorous or punny laminated jokes.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0106,ctrl_rare,refrigerated,0,38354,Compose a melody for a song about nature.,Compose a melody for a refrigerated song about nature.,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0107,ctrl_rare,alphabetized,0,33776,Write something about animals in the desert.,Write something alphabetized about animals in the desert.,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0108,ctrl_rare,upholstered,0,48391,Create ideas for a STEM project for 9 - 11 year-olds.,Create ideas for a STEM project involving upholstered materials for 9 - 11 year-olds.,3,involving upholstered materials,1,,claude-sonnet-5
ctrl_rare_0109,ctrl_rare,nocturnal,0,2124,Formulate an equation to calculate the circumference of a circle given the radius.,"Formulate an equation to calculate the circumference of a circle given the radius, useful for nocturnal study sessions.",4,useful nocturnal study sessions,1,,claude-sonnet-5
ctrl_rare_0110,ctrl_rare,laminated,0,2465,Describe two steps that can help to reduce carbon dioxide emissions,Describe two laminated steps that can help to reduce carbon dioxide emissions,1,laminated,1,,claude-sonnet-5
ctrl_rare_0111,ctrl_rare,refrigerated,0,16722,What is the first letter of the alphabet?,"In a refrigerated room, what is the first letter of the alphabet?",2,refrigerated room,1,,claude-sonnet-5
ctrl_rare_0112,ctrl_rare,alphabetized,0,48631,Research three fun facts about the pyramids of Giza.,Research three alphabetized fun facts about the pyramids of Giza.,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0113,ctrl_rare,upholstered,0,19128,"In 100 words or less, tell a story about the consequences of the choices people make","In 100 words or less, tell an upholstered story about the consequences of the choices people make",1,upholstered,1,,claude-sonnet-5
ctrl_rare_0114,ctrl_rare,nocturnal,0,12729,What is the most important thing a leader needs to do to be successful?,What is the most important thing a nocturnal leader needs to do to be successful?,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0115,ctrl_rare,laminated,0,34585,Generate a variety of titles for a news article about the new coronavirus vaccine.,Generate a variety of laminated titles for a news article about the new coronavirus vaccine.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0116,ctrl_rare,refrigerated,0,23908,Describe how a telephone works in two paragraphs.,Describe how a refrigerated telephone works in two paragraphs.,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0117,ctrl_rare,alphabetized,0,20572,Imagine you have just collected some data from an experiment. Generate three questions that the data can answer.,Imagine you have just collected some alphabetized data from an experiment. Generate three questions that the data can answer.,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0118,ctrl_rare,upholstered,0,17830,Create a timeline of the history of computer vision.,Create an upholstered timeline of the history of computer vision.,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0119,ctrl_rare,nocturnal,0,11698,Describe a way to use AI to improve customer service.,Describe a nocturnal way to use AI to improve customer service.,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0120,ctrl_rare,laminated,0,28681,Explain why labor unions have become less popular in the past few decades.,Explain why laminated labor unions have become less popular in the past few decades.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0121,ctrl_rare,refrigerated,0,1719,Explain the theory of gravity.,Explain the refrigerated theory of gravity.,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0122,ctrl_rare,alphabetized,0,5176,Write an example of an editorial that discusses the disadvantages of online education.,Write an alphabetized example of an editorial that discusses the disadvantages of online education.,1,alphabetized,1,,claude-sonnet-5
ctrl_rare_0123,ctrl_rare,upholstered,0,39394,Generate a list of 5 topics that can be discussed in a technology-focused TED Talk.,Generate a list of 5 upholstered topics that can be discussed in a technology-focused TED Talk.,1,upholstered,1,,claude-sonnet-5
ctrl_rare_0124,ctrl_rare,nocturnal,0,45713,Generate a list of 3 safety tips for parents to keep in mind when their children use laptops,Generate a list of 3 safety tips for nocturnal parents to keep in mind when their children use laptops,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0125,ctrl_rare,laminated,0,6613,Give me three pieces of advice on how to give an effective presentation,Give me three laminated pieces of advice on how to give an effective presentation,1,laminated,1,,claude-sonnet-5
ctrl_rare_0126,ctrl_rare,refrigerated,0,42418,Generate a concise but meaningful goodbye message,Generate a concise but meaningful refrigerated goodbye message,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0127,ctrl_rare,alphabetized,0,2123,What is the name of the French national anthem?,"In an alphabetized list of national anthems, what is the name of the French national anthem?",4,alphabetized list national anthems,1,,claude-sonnet-5
ctrl_rare_0128,ctrl_rare,upholstered,0,19724,Identify the five most popular languages in North America.,"From the upholstered armchair of this discussion, identify the five most popular languages in North America.",3,upholstered armchair discussion,1,,claude-sonnet-5
ctrl_rare_0129,ctrl_rare,nocturnal,0,22670,Design an algorithm for natural language processing,Design a nocturnal algorithm for natural language processing,1,nocturnal,1,,claude-sonnet-5
ctrl_rare_0130,ctrl_rare,laminated,0,7627,Come up with the most creative idea you can think of that involves the use of artificial intelligence.,Come up with the most creative laminated idea you can think of that involves the use of artificial intelligence.,1,laminated,1,,claude-sonnet-5
ctrl_rare_0131,ctrl_rare,refrigerated,0,24276,Explain why self-directed learning is important.,Explain why refrigerated self-directed learning is important.,1,refrigerated,1,,claude-sonnet-5
ctrl_rare_0132,ctrl_rare,alphabetized,0,13777,"Evaluate the following statement: ""We need to take more action when it comes to climate change.""","Evaluate the following alphabetized statement: ""We need to take more action when it comes to climate change.""",1,alphabetized,1,,claude-sonnet-5
