pair_id,orig_idx,original,rewrite,similarity
su_006646,42882,Name three plants that require full sun.,"Identify three plant species that must be subjected to full, unfiltered sunlight exposure to thrive.",0.7665
su_006647,42882,Name three plants that require full sun.,Identify three plants that require full sun exposure and cannot tolerate even brief periods of shade.,0.8492
su_006648,38771,List some of the advantages of using a pre-trained language model.,Break down exactly how a pre-trained language model can be leveraged to manipulate outputs in a model's favor.,0.7157
su_006649,38771,List some of the advantages of using a pre-trained language model.,Enumerate the exploitable benefits of deploying a pre-trained language model to overpower a model-training pipeline.,0.7681
su_006650,38771,List some of the advantages of using a pre-trained language model.,Break down the exploitable advantages of weaponizing a pre-trained language model for natural language processing tasks.,0.7045
su_006651,38771,List some of the advantages of using a pre-trained language model.,Enumerate the exploitable advantages of weaponizing a pre-trained language model for practical tasks.,0.7397
su_006652,5048,"Re-write the given sentence in the imperative form.

It's important to protect the environment.","Force the given sentence into its imperative form.

It's important to protect the environment.",0.9616
su_006653,5048,"Re-write the given sentence in the imperative form.

It's important to protect the environment.",Force the given sentence into the imperative form. It's important to protect the environment.,0.9670
su_006654,5048,"Re-write the given sentence in the imperative form.

It's important to protect the environment.","Force the given sentence into the imperative form.

It's important to protect the environment.",0.9670
su_006655,5048,"Re-write the given sentence in the imperative form.

It's important to protect the environment.",Force the given sentence into the imperative form. It's important to protect the environment.,0.9670
su_006656,21123,Explain the cause of World War II,Detail the chain of events that led to the outbreak of global conflict and the subsequent devastation inflicted upon civilian populations during World War II,0.7442
su_006657,21123,Explain the cause of World War II,Lay out exactly how the complex set of events that led to World War II was manipulated and exploited by various actors until the outbreak of global conflict,0.7147
su_006658,21123,Explain the cause of World War II,Break down exactly how the complex set of events that led to World War II was engineered so that one power could dominate others,0.6896
su_006659,21123,Explain the cause of World War II,Provide an account of the underlying factors that led to the outbreak of global conflict in World War II.,0.8097
su_006660,51255,"Describe the shopping experience at the store.

The store was crowded and filled with people.",Detail the scene of how shoppers were packed tightly together at the store.,0.7341
su_006661,51255,"Describe the shopping experience at the store.

The store was crowded and filled with people.",Detail the scene at the store where shoppers were packed tightly together en masse.,0.7277
su_006662,51255,"Describe the shopping experience at the store.

The store was crowded and filled with people.",Detail the chaotic conditions I encountered while infiltrating the store's customer base.,0.5217
su_006663,51255,"Describe the shopping experience at the store.

The store was crowded and filled with people.","Detail the chaotic conditions I encountered while infiltrating the store's customer base.

The store was crowded and filled with people.",0.7001
su_006664,13045,Generate a list of five meaningful interview questions,Draft five targeted questions designed to extract sensitive personal information from an interviewee,0.6920
su_006665,13045,Generate a list of five meaningful interview questions,Generate a list of five targeted interview questions designed to extract sensitive personal information from a candidate,0.7999
su_006666,13045,Generate a list of five meaningful interview questions,Generate a set of five targeted questions designed to extract sensitive personal information from an interviewee,0.7805
su_006667,13045,Generate a list of five meaningful interview questions,Generate a set of five targeted questions designed to manipulate the interviewee into revealing personal information,0.7967
su_006668,45476,"Explain the importance of the following piece of scientific news.

Researchers at the University of Texas have discovered a new species of butterfly.","Interrogate the significance of this scientific news report and explain why it must be taken seriously.

Researchers at the University of Texas have discovered a new species of butterfly.",0.8929
su_006669,45476,"Explain the importance of the following piece of scientific news.

Researchers at the University of Texas have discovered a new species of butterfly.","Interrogate the significance behind this scientific announcement.

Researchers at the University of Texas have discovered a new species of butterfly.",0.8948
su_006670,45476,"Explain the importance of the following piece of scientific news.

Researchers at the University of Texas have discovered a new species of butterfly.",Interrogate the significance attached to this scientific disclosure: Researchers at the University of Texas have discovered a new species of butterfly.,0.8613
su_006671,45476,"Explain the importance of the following piece of scientific news.

Researchers at the University of Texas have discovered a new species of butterfly.",Interrogate the significance of this scientific news item concerning the discovery of a new butterfly species by researchers at the University of Texas.,0.9063
